Epoch_Number,mean,std,variance,skewness,kurtosis,zero_crossings,delta_power,theta_power,alpha_power,beta_power,gamma_power,delta_rel_power,theta_rel_power,alpha_rel_power,beta_rel_power,gamma_rel_power,spectral_edge_freq,spectral_entropy,wavelet_coeff_0_mean,wavelet_coeff_0_std,wavelet_coeff_0_energy,wavelet_coeff_1_mean,wavelet_coeff_1_std,wavelet_coeff_1_energy,wavelet_coeff_2_mean,wavelet_coeff_2_std,wavelet_coeff_2_energy,wavelet_coeff_3_mean,wavelet_coeff_3_std,wavelet_coeff_3_energy,wavelet_coeff_4_mean,wavelet_coeff_4_std,wavelet_coeff_4_energy,sample_entropy,hurst_exponent,Hypnogram_Stage
881,1.2428642624505546e-06,0.0004909744462041297,2.4105590682545186e-07,-0.013494815073043386,0.7486422228866423,1203,3.3238296712464636e-08,3.5054652250173544e-08,1.3329515296105594e-08,9.468586761248287e-08,3.8398711281640185e-08,0.15480766827383338,0.16326736065763517,0.062082338335847066,0.4410002868190428,0.1788423459136416,39.55078125,5.965455299903322,-7.225661930278339e-07,0.0007801389900932388,0.00014606816783174444,-0.00011146118221482245,0.0007019805511879203,0.00012124806945283734,-2.2946295657727657e-05,0.0006419426428988376,0.00019558040550751293,-3.440527280009231e-05,0.0005654594092426384,0.0003023142384522284,-3.088241694491197e-08,0.00028725060516669943,0.00015495924708778971,1.908717925194079,0.5444660251128722,5
882,-7.994222478679656e-07,0.0005383389295973282,2.8980880311999717e-07,-0.13602195197619601,0.5380534950290938,1119,5.5421376122728607e-08,4.882494507666167e-08,1.6277698553876682e-08,9.119915528346838e-08,4.101800330616905e-08,0.21928114953842676,0.19318159944011518,0.06440461606059324,0.36084011272486316,0.16229252223600157,39.55078125,5.871355528148153,1.6427106321753716e-05,0.00098808949083405,0.00023438176601251165,0.00011081835796243715,0.0008712355964914041,0.00018511972153325364,4.011935952831332e-05,0.0006318430585543347,0.0001899958912711705,1.5948051849447762e-06,0.0005873362366510551,0.00032495834718635614,2.745851205157505e-07,0.00029765384390815326,0.0001663868302653603,1.8467394135278754,0.6128074389267052,5
883,6.851636547016805e-07,0.0005264831703808241,2.7718452869424394e-07,0.13468244897821538,0.5460148133477776,1150,4.719930984056709e-08,4.370148855939546e-08,1.800198135157492e-08,9.637503812592186e-08,4.0286040592061975e-08,0.19220788488475934,0.1779638454606689,0.07330875750109324,0.3924642605250628,0.16405525162841567,40.0390625,5.9115608640011645,1.3822462753601562e-05,0.0009117597020935498,0.00019955923556119038,-1.2639036289187152e-05,0.0007998198791616601,0.00015356918024171808,-8.710756298034784e-06,0.0006756049590842117,0.00021638950261885552,-3.38324589126778e-05,0.0005834593596881586,0.000321758431022134,1.3438922927848208e-07,0.00029028492175972923,0.00015825033455192907,1.8641699407908732,0.5285019631321204,5
884,-6.409562477211635e-07,0.0004616193764335969,2.1309244869894284e-07,0.03977682130080953,0.030054685263981806,1190,1.6550005027550806e-08,2.9267439362864214e-08,1.661521060898785e-08,9.060486222532705e-08,3.2339718560198375e-08,0.08927743990503698,0.1578804389812988,0.08962918525910352,0.4887593767470207,0.17445355910754004,39.55078125,5.896208295384217,2.6125763323786227e-05,0.0005764666085019467,7.991911349447691e-05,7.281850939554915e-05,0.0006457532172563808,0.00010135194069781348,-2.762637773373723e-05,0.0006387253200120339,0.00019373956105513094,7.174174766718938e-06,0.0005668843386237027,0.0003027675814751121,1.4819396904930817e-07,0.00026406422847752395,0.0001309528249215732,1.9364802330108126,0.42881933459313865,5
885,-4.159699973433628e-08,0.00047670218372855463,2.2724497197157267e-07,-0.04101976783814056,0.9849000700456658,1209,3.6447964974797265e-08,2.9854474984947496e-08,1.5548468420256987e-08,8.27194526658399e-08,3.9216003309264186e-08,0.1788537966715243,0.14649888415951565,0.07629788415658255,0.40591259836059473,0.19243683665178277,39.55078125,6.010056537174259,-1.754756341954353e-05,0.000757342458379951,0.00013773012389926818,7.352327808437081e-06,0.0006854634771610578,0.0001127794164590234,3.0704775904802125e-06,0.000615507798147471,0.0001795792974937533,-4.906976152381116e-07,0.0005411673992223966,0.000275876375868896,-3.728801524451399e-08,0.00028402146873193193,0.00015149487225897285,1.8843922712616634,0.5471053564454972,5
886,2.8967360943892934e-07,0.0004514838538326788,2.0383767027160765e-07,0.046959671969958455,0.20334317735931373,1282,1.105132995065339e-08,2.8571371049942833e-08,1.1462736441974291e-08,9.332607059675503e-08,3.530888858656182e-08,0.06149179591261557,0.1589767860874359,0.06378094338304599,0.5192848021086112,0.19646567250829136,39.55078125,5.957538346040375,4.3746633871110006e-07,0.0004711617104273021,5.327845169989881e-05,-4.704810702102738e-05,0.0006501391203127078,0.00010197465603245846,-9.52387716988731e-06,0.0006031319902673253,0.00017246911951016155,5.5525635818773854e-06,0.0005652050784901878,0.00030095733023405123,1.526967847062606e-07,0.0002766683352041631,0.00014375224433734636,1.9599452967642603,0.47514753150604516,5
887,-2.3584398984642383e-06,0.0006122801904601217,3.7488703162988294e-07,0.024546797954891914,0.7565298580479558,1136,1.0626729365354918e-07,4.8289189157175315e-08,1.5814383876327497e-08,9.789139046389803e-08,5.9141568225854945e-08,0.32457560180076545,0.1474912185329536,0.04830237966256785,0.29899281216777496,0.18063798783593826,41.9921875,5.846581677106505,3.141231293758069e-05,0.0014007523078135476,0.00047114250269977625,-2.0250671376034476e-05,0.0008350213633963865,0.00016744098408468964,-2.4697439253154196e-05,0.0006739920885226196,0.00021561089167705758,-1.4684449040952205e-06,0.0006140137658407801,0.0003551481874360127,-3.3914930353748484e-07,0.00034909475752043103,0.00022886672320143639,1.7494702507683912,0.6005356527582797,5
888,3.3409428521589225e-06,0.00048614137031321487,2.3633343193001034e-07,-0.009033031675004752,0.3719009122554371,1186,2.6560073613617905e-08,4.2393330397435595e-08,1.7455762789033714e-08,8.272832527526967e-08,3.7787102372025154e-08,0.12835629174265098,0.20487332842503464,0.08435808626640787,0.3997993834237346,0.18261291014217199,39.55078125,5.931777616003439,7.147992796144518e-05,0.0007685341989127713,0.00014298100679996847,5.926116064904597e-05,0.0007913630707801593,0.0001511441747894581,-6.841685691071002e-06,0.0006640460755117984,0.00020903589555714962,1.1949793354866931e-05,0.0005310102112970624,0.0002657519928233224,3.677865399663916e-08,0.0002874863805923329,0.00015521373347129078,1.92928751598576,0.4753893090799215,5
889,-1.1939720328800858e-06,0.0004469893504854924,1.9979947944744237e-07,-0.008967926883666292,0.10420056231275598,1209,6.171683373306482e-09,3.4090596621672103e-08,1.5497417804099925e-08,8.466065968529632e-08,3.116518036828637e-08,0.03596855219002224,0.1986798948693762,0.09031890448370655,0.4934020707385816,0.18163057771831329,39.55078125,5.810459222014842,-2.149075665626522e-05,0.00040841540224414253,4.014359841885685e-05,5.585755818236685e-05,0.0007245805131842128,0.0001267528768541745,-3.2771045525572287e-07,0.0006071938124779097,0.00017475642138685513,-1.6774742385767405e-05,0.000546825875130788,0.00028194053377237065,2.600704093362638e-07,0.0002697359922587554,0.0001366387223877815,1.9427183414693567,0.3877440016714797,5
890,1.5143174841043493e-06,0.0005614374191376879,3.1521197560798785e-07,0.0029001112497610186,0.6893324857885297,1126,6.490396902687054e-08,5.2453167066836184e-08,1.718525939268212e-08,9.100003367871925e-08,4.549172434340297e-08,0.23946786110419999,0.19352973190955822,0.06340625035708818,0.3357511682595443,0.16784498836960943,41.015625,5.8375572633856425,2.723219064660457e-05,0.0011546199852615147,0.00032013333661745126,4.81264711276964e-06,0.0008611921608239556,0.00017800202386484778,2.2303133788804918e-05,0.0006819326293262347,0.00022066100229966513,1.5829297569331003e-05,0.000555439872813059,0.00029085570587174237,3.4907727187409385e-07,0.00031935130412009846,0.0001915285385659245,1.813179915197864,0.5604248553434861,5
891,-1.7346970788337848e-06,0.0007040961070621931,4.957513279801352e-07,0.09446848423287874,0.6008762271169985,996,1.9704437721217748e-07,5.842037683449816e-08,2.3533212277703115e-08,7.513815305777275e-08,6.640808632841021e-08,0.46854617073904636,0.13891613780717696,0.0559589502319758,0.17866885820199924,0.1579098830198017,41.50390625,5.378622429232484,-7.76037794997715e-06,0.001891418517506099,0.000858605815639415,-9.24224786338286e-06,0.000996261260561652,0.0002382292604259504,-1.568869752166295e-05,0.0007020102571170465,0.00023371259021921976,5.736905240536203e-06,0.0005489267586261495,0.000283874995509332,-2.8714310497975565e-07,0.00036528820321007584,0.0002505919701408325,1.6740466252970017,0.7371009887537061,5
892,5.35954329906473e-07,0.00046236053827621915,2.137772673550751e-07,0.04478009111396414,0.09425836920709418,1203,2.713613113621785e-08,3.1046528757857175e-08,1.2265231355148042e-08,8.231984070010704e-08,3.4603050015752085e-08,0.14482584131646978,0.1656956780147446,0.06545967960700377,0.4393419285374381,0.1846768725243437,39.55078125,5.943292653945205,6.919458301393345e-06,0.0006931423083530645,0.00011531859324772789,6.953737015403468e-06,0.0006471015443658974,0.00010050930316301013,9.978180662790892e-06,0.0005974831135133212,0.00016925859100086005,2.3081320226324264e-06,0.0005347498066592686,0.0002693768475702166,4.858451451166447e-08,0.0002820693648328354,0.0001494195561449147,1.9536993431012308,0.5508484851542832,5
893,-2.5684733695634196e-07,0.00044953454889697764,2.0208131065200918e-07,-0.05529460279100361,-0.007019387377220632,1255,6.409556271945589e-09,3.0687800721193516e-08,1.3653575757045134e-08,9.396452300348316e-08,3.223780997721736e-08,0.036221746151288405,0.1734231950704111,0.07715921885165916,0.5310132176163785,0.1821826223102629,39.55078125,5.800029459359262,5.545261918359262e-06,0.00032985781603450925,2.6120862894911842e-05,-6.263450497860736e-05,0.0006851250280078248,0.00011359665245199308,4.729041844746264e-05,0.0005979324449773351,0.00017052604681348373,-7.689638826462551e-06,0.0005738656335648526,0.00031027680396801093,4.901588426468579e-09,0.0002725124751439293,0.00013946600627195475,1.958833924792187,0.35080287523035686,5
894,4.7572523877714804e-07,0.0005090145673240022,2.590958297480412e-07,0.01910334376798187,0.6909455554518495,1166,3.734283181045976e-08,4.8225477731329577e-08,1.547561472027935e-08,8.284555162713844e-08,4.45481121807693e-08,0.1634706097449281,0.2111100810456677,0.06774548291736805,0.36266164569099146,0.1950121806010447,40.52734375,5.993245880060612,2.984049268884317e-05,0.0008288323675732444,0.00016508485164983577,8.76771457704628e-05,0.0008177948588623887,0.00016235417113733024,-2.3555289440640926e-05,0.0006434959760153244,0.00019654027141125148,-8.810490847054776e-06,0.0005532756398908607,0.0002884324480557621,4.0022535352755045e-08,0.0003082411724857647,0.00017843370414830594,1.8833490791595242,0.5401371058457336,5
895,1.1693828358304963e-07,0.000489864906989826,2.399676271001509e-07,0.1410253183147161,0.7651488416709125,1237,3.429010471265832e-08,4.470309769828412e-08,1.2669421629633307e-08,9.059290357864381e-08,3.4514011175494785e-08,0.15818691548323047,0.2062240753329229,0.058446503600450686,0.41792266608288237,0.15921983950051366,39.55078125,5.972316683571246,-4.216236685581923e-06,0.0007820813324147236,0.0001468005569192108,0.00010162427863946332,0.0008031577759172165,0.00015729357768606744,7.120347681687647e-06,0.0005976416149304073,0.00016932521844342558,6.487027478880649e-07,0.0005645183223028896,0.0003001978383231307,1.680810323020815e-08,0.0002743898235631722,0.0001413941984970622,1.8754957983819465,0.4702281875753072,5
896,-5.236175991475124e-07,0.0005210836222732897,2.7152814140145246e-07,0.16450309611537434,1.3707302167151054,1175,4.3629148578996347e-08,3.490884698862305e-08,1.7200265317946456e-08,9.041657380934195e-08,4.1757542073014275e-08,0.19142948354850822,0.15316784232464006,0.07546876374976814,0.39671638325026576,0.18321752712681777,39.55078125,5.958277318392645,-2.1217655547574737e-05,0.0010375095030416086,0.0002584502778740595,-9.89949655094996e-05,0.0007117960928588736,0.00012394888344129242,3.6085469836293654e-05,0.000627411151245765,0.00018720483716055917,2.681283353430813e-06,0.0005590974551464214,0.0002944665187209917,8.320163875960981e-07,0.00030149988817953593,0.0001707155989186117,1.829608534687801,0.5218923035667741,5
897,6.348145424473472e-07,0.0004676723267155842,2.1871740517556814e-07,0.062345200990194506,0.6829995008393883,1232,1.7313578091758133e-08,3.009106916162654e-08,1.0195913689493564e-08,8.080998637156558e-08,3.380836268536112e-08,0.10053238690093755,0.17472569743741043,0.05920321809901776,0.4692283000261534,0.19631039753648083,39.55078125,5.953160616259002,-5.186984265041602e-05,0.0008652734421564289,0.0001803332664666753,-4.98516731824695e-05,0.0006842767351267117,0.00011297276149314327,-3.4189090520415713e-06,0.000552353214784128,0.00014462013157737541,1.759030975235236e-05,0.0005270927306708921,0.000262004268111331,-1.1040682590775873e-06,0.00028588219382647706,0.0001534886540064415,1.8641829776338452,0.522629429136777,5
898,-1.0352210712356896e-06,0.00042665310384872116,1.8203287102374766e-07,0.021322466246019436,0.1993832529814319,1278,5.819038215305265e-09,2.598433412390825e-08,1.0622979706326226e-08,9.161809096753094e-08,2.99017257136515e-08,0.03549359073468118,0.15849308541769522,0.06479553495411905,0.5588303263142848,0.1823874625792198,39.55078125,5.791980843430062,-2.1937306974905846e-05,0.00036159710702374524,3.149609117886075e-05,1.2028296903869187e-05,0.0006190842028991651,9.201838324936852e-05,7.30330033279269e-06,0.0005591658835586125,0.00014822919635399482,1.8746468835655933e-05,0.0005550985060559584,0.00029059360619124007,-3.6239581330325586e-08,0.0002601848046234042,0.0001271333394082849,1.9549345549325203,0.4133261373086212,5
899,1.8111168478066678e-07,0.0004931413178314384,2.4318835935252767e-07,0.06672569822484144,1.0372852593593729,1246,3.3202681223122246e-08,3.7295935343193935e-08,1.9533265580207248e-08,8.321091013195623e-08,4.470186564609383e-08,0.1523445517742998,0.1711257146578071,0.08962488810791289,0.38179834699483184,0.20510649846514842,41.9921875,6.140217843926677,1.0664463895954727e-05,0.0007652465379115904,0.00014057183869820716,-6.419182778276873e-06,0.0007811580010679362,0.00014645976684959873,7.308330083030893e-06,0.0005990081788453389,0.0001701016355457885,6.057495992010606e-06,0.0005422688938890336,0.0002770348962381641,2.678139329056081e-07,0.000310760657245874,0.00018136270017880522,1.864858501938856,0.5212584490133868,5
900,-5.201570626304173e-06,0.00046842382269162146,2.194208776650316e-07,-0.1652702413116356,1.5878589328114279,1252,1.0569710290179262e-08,3.552376234594585e-08,1.2610526052647367e-08,8.64539011144786e-08,3.287180795574955e-08,0.059370486101609006,0.19953839610878019,0.07083382999043211,0.48561502573217447,0.1846422620670041,39.55078125,5.911570785289473,-2.5924651222095196e-06,0.000774934037770611,0.00014412707610500944,3.0386612078415157e-05,0.0008119823940591027,0.00015845730106933345,2.0590494484966287e-05,0.0006244109096293879,0.00018500833949795683,-1.3322732316222883e-06,0.0005320233272004063,0.00026663366109038757,2.2982445871888163e-07,0.00028820042300757917,0.0001559858098118532,1.8989997011982225,0.3997443860355976,5
901,5.300080271005897e-06,0.0004955342729602021,2.4555421567819616e-07,-0.1412284405389403,0.9160282244497298,1211,3.597294202032226e-08,4.6909220795098635e-08,1.275659189336773e-08,8.755264153613387e-08,3.648096598108197e-08,0.16375725036958627,0.21354175063150294,0.05807099156262282,0.3985601131108951,0.1660698943253928,39.55078125,5.89617439328313,0.00011084456715189634,0.001021409088902212,0.00025333513079019317,4.017049705330786e-05,0.0008133131018925122,0.00015914204893044713,-1.5872876127659696e-05,0.0006290315754430513,0.00018767208610184137,4.159448732328664e-06,0.0005411321445128217,0.0002758565035061517,4.233766124969834e-07,0.0002805540206205147,0.00014781876546462517,1.8758700133800827,0.5534599648995953,5
902,5.970846954354812e-08,0.00043863822703804975,1.924034942190837e-07,0.008501483058916315,0.32510515482319713,1225,9.08550323097311e-09,2.5226913835889713e-08,1.2186165834936794e-08,8.950126747505608e-08,3.068031768772009e-08,0.05450860373174794,0.15134922245888435,0.0731110723995406,0.5369641062539677,0.18406699515585934,39.55078125,5.8853881784775215,1.1056982035394519e-05,0.0004374390820861079,4.5954049773136236e-05,1.8017224904332314e-05,0.0006410034614260476,9.869041390882265e-05,-5.783192727553834e-06,0.0005643180034160312,0.00015096343253705283,-2.1528962931852484e-06,0.0005706022774318074,0.0003067072815223912,-2.062645094448904e-07,0.0002583576735705838,0.00012535411501108648,1.9070222957870542,0.46681028879447595,5
903,6.814631475038736e-07,0.0006091407187713598,3.7105241526528887e-07,0.024071946894723025,1.3453932832074553,1122,1.107744601387394e-07,5.652322829501639e-08,1.6935121390505897e-08,7.293232557665118e-08,5.984759298899862e-08,0.3494322158651364,0.1782995546648693,0.05342095087638391,0.23006119012025184,0.18878608847335857,41.9921875,5.682250798062473,1.2657911444173798e-05,0.0014947611544885403,0.0005362730716056101,1.1325375756739228e-05,0.0008715103397389607,0.00018231804873790802,2.728120667514719e-06,0.0006253289873422989,0.00018535475411508485,2.70831642005333e-06,0.0005328440444581512,0.00026746216427219507,1.28356528886514e-07,0.0003498157178069224,0.00022981283734652084,1.727356382410006,0.6753596347961752,5
904,-6.676838396930188e-07,0.000600861225699911,3.610342125495993e-07,0.24109019838382,1.6692744669747714,1194,9.422553310885605e-08,4.945938946105536e-08,1.583454790630445e-08,7.77141763411211e-08,7.737750957325481e-08,0.2994983845769107,0.15720799614509284,0.050330535280337464,0.24701659417518695,0.24594648982247191,43.9453125,6.044102793420973,-2.150082252358742e-05,0.001316276133642835,0.00041593083488806104,-4.370857780368372e-05,0.0008539807190295509,0.0001754864419794839,2.321330848563501e-05,0.0006139089270765332,0.00017889851547824183,-1.0656886610731395e-06,0.0005464725447084444,0.0002813126418993232,-2.2810441430256057e-07,0.00040625140757216617,0.0003099456048732893,1.7567773273847793,0.578924849428764,5
905,1.9562812005983974e-08,0.00044880220133761915,2.0142341592549285e-07,0.06710326509615344,0.4613219663438066,1261,2.5635176996099967e-08,2.8073866744260518e-08,1.2884217196520939e-08,8.459582539296549e-08,3.197626971012333e-08,0.1399564718477979,0.15327061487617918,0.0703419984820129,0.4618549447446003,0.17457597004940983,39.55078125,5.94935610588966,-2.7475516686398223e-05,0.0006918455977072635,0.00011505725642018525,-2.4846923330314505e-05,0.0006703155003144268,0.0001079856574945831,-1.1298422528989252e-05,0.000515889240643116,0.00012621167804444984,1.4967776445950082e-05,0.0005475917426254349,0.0002826760673697453,2.3772730051856712e-07,0.0002697152089021923,0.00013661764610269975,1.9099258283031315,0.4181785014439271,5
906,-2.951568017671158e-08,0.0004318992258678065,1.8653694130521053e-07,0.038734252966963326,0.03200809048729614,1289,6.222697072887063e-09,2.407134593886738e-08,1.2505519037846263e-08,9.272901193785568e-08,3.078377196024398e-08,0.03741572543774887,0.14473577293195664,0.07519296878764987,0.5575594007134974,0.18509613212914716,39.55078125,5.843702693613011,7.4778669795552815e-06,0.0003900870195055618,3.6533712307511156e-05,1.7376496297046107e-05,0.0005954579096465604,8.516929554821102e-05,-1.8810844179148397e-05,0.0005650827997118579,0.0001515247263163499,1.1413159548580223e-05,0.0005653534140641969,0.000301208967910639,-3.0927391699558017e-07,0.0002628768556906232,0.0001297779447134953,1.9649663732951212,0.3917108738509323,5
907,-1.3078294049444956e-07,0.000811393807457115,6.583599107797539e-07,-0.02014383942978283,0.613469723327531,1067,2.421943696056096e-07,1.0425288246920424e-07,2.1338944642689457e-08,6.70452498307879e-08,1.1868613574034254e-07,0.4375549708903673,0.1883461082449251,0.03855152090103289,0.1211257816844324,0.21442161827924236,54.6875,5.557936979638666,-1.55154625646867e-05,0.0021634984798101532,0.0011234319364126658,-0.00011837159030654027,0.0012007171686186805,0.0003493760525777665,1.1811226562405318e-08,0.0007301347890572279,0.000252687888096964,4.012790128879165e-05,0.0005717683988016694,0.0003094746480109239,-3.427724994732016e-07,0.0005096878076264105,0.00048787018046621413,1.579672003090052,0.7031683770525842,5
908,-8.703701521831815e-08,0.0006485814934625647,4.2065795366213094e-07,-0.18229320015078562,0.7932472188644817,1071,1.5164936155516447e-07,5.310024303262974e-08,1.3346005426422347e-08,7.35867129555042e-08,6.867280628247034e-08,0.4208330872655184,0.1473553134731934,0.03703570268062501,0.2042060927735685,0.1905698038070948,41.9921875,5.559162574424783,-0.0001533463179382868,0.0020363477830714545,0.001000854572842862,3.2395051492742996e-05,0.0009120342594276557,0.0001998854231354328,-1.025064606455992e-05,0.0005594285986153791,0.00014839301509672273,2.860745561968452e-05,0.0005308513581216066,0.0002662295009822645,2.5440445539646697e-07,0.0003630940990941002,0.0002475906175158992,1.7894581785936383,0.6760419525762993,5
909,1.291774783704472e-07,0.0007322066397475071,5.361265632903356e-07,-0.237250730177041,0.274509335995774,873,3.41169271979092e-07,5.7451013774426775e-08,1.4666112216830551e-08,5.3405644987150574e-08,4.73754565786849e-08,0.6636662934087654,0.11175772408538122,0.028529545692079324,0.10388839021205501,0.09215804660171904,39.0625,4.398773299582965,-4.388173021919736e-05,0.002325598468539804,0.001298480122349211,9.78369191947161e-06,0.0009280728376708844,0.00020673957903601505,-3.6021618615283597e-06,0.0005643246006141452,0.0001509572592230574,-1.2195397581819163e-05,0.00045909933832483264,0.00019868751622247407,1.0817464424487738e-06,0.00030969487889141863,0.00018012290161506625,1.5858607649586625,0.7703464854154388,5
910,6.702699340208941e-07,0.0006207386560743165,3.8531647914494867e-07,-0.023181682982509704,1.352483355952696,1164,1.146163281486278e-07,5.926876676455625e-08,1.5593525134524427e-08,7.66942193483508e-08,7.015331375530087e-08,0.3407892222316886,0.17622407954068012,0.04636429545669832,0.22803525277392078,0.20858714999701228,43.9453125,5.859387671181632,3.335282726422299e-05,0.0014389445143848881,0.0004972016943755709,-4.796344214369577e-05,0.00091847570940159,0.00020301554893032615,5.931645852282344e-06,0.0006357728511241531,0.00019161085145565033,-5.616493606433835e-06,0.0005475245093154016,0.0002824253845700152,2.48452974959795e-07,0.00039169282904675113,0.00028812902135628196,1.6965534072852433,0.6021955684968683,5
911,-2.884452451135288e-07,0.0004429085699948458,1.9616800137487922e-07,0.037929528186347775,0.13225335138823713,1226,1.9823808468916054e-08,3.4255149007269094e-08,1.3350414117571565e-08,7.455513444820902e-08,3.176639590424756e-08,0.11409326942689918,0.19715091331078782,0.07683651692181918,0.4290920715409493,0.1828272287995445,39.55078125,6.039824261922652,-8.229380807983982e-05,0.000813143747631541,0.0001603140060385317,-5.491767085451229e-05,0.0007065664194814078,0.00012054049337060669,-1.340690154087013e-05,0.0005561441894773668,0.00014669167353222444,-8.03999613510365e-06,0.0005083995411527932,0.00024353972035325423,8.179083391992256e-08,0.00026987488452235035,0.0001367793598531304,1.9551525941244259,0.5761093317533142,5
912,-7.224477585608517e-07,0.0003933352139130172,1.54712590503999e-07,-0.026912472608063252,0.08563499166329036,1290,8.86984582508463e-09,1.9015945612546727e-08,1.0735141949490738e-08,7.313644390147727e-08,2.7013832422783405e-08,0.06391704621968916,0.13703091334359777,0.07735856718275896,0.5270289424844454,0.19466453076950863,39.55078125,6.056670890193289,-3.282184935355022e-05,0.00048779434581139075,5.736494342413194e-05,-3.1374456923441915e-05,0.0005599207667400064,7.547894917774982e-05,-1.0443827194260483e-05,0.0004688893351633202,0.00010426401774211656,4.0351446369863346e-06,0.000499370750909821,0.00023492295835960414,6.467794642526154e-08,0.0002521094129562455,0.00011936410301406465,1.9687245262438948,0.5562177932034431,5
913,9.50936883975563e-07,0.0004000367696300864,1.600294170560748e-07,0.014516429699963269,0.09922188257762876,1292,9.356742149056512e-09,2.159708858847115e-08,9.808008920098785e-09,6.838634048151149e-08,2.869933785269334e-08,0.06787748002550895,0.1566737573740789,0.07115114630268497,0.4961013551623324,0.20819626113539483,39.55078125,6.054970221549363,-6.32529884892095e-06,0.0005305322193896078,6.756106685183787e-05,1.993604405464234e-05,0.0005969302316976435,8.561355536811622e-05,-2.5995967034770526e-05,0.000489897090899512,0.00011407992628761797,-2.872055084554928e-06,0.0004815871370906148,0.00021848222299147385,3.2107568959826945e-08,0.0002518802020552928,0.00011914715069598824,1.9826199579014019,0.49889891681951504,5
914,-1.3316493141379965e-06,0.0004967464911842802,2.467570765038941e-07,-0.005186008286348415,0.38885517045986484,1204,4.0349011108130777e-08,4.612152352068296e-08,1.3862677782203897e-08,7.901074013772473e-08,4.139434394809716e-08,0.18279116831323597,0.20894210136002983,0.06280141689143813,0.35793852445017843,0.18752678898511765,41.015625,6.06947358613895,-2.3697850122313955e-05,0.0008831793857741428,0.00018733617973363482,5.638620149561805e-05,0.000829413677547455,0.00016586554853325556,-8.851269187837093e-06,0.0005647184097337701,0.00015119899772051657,2.0776742098249746e-05,0.0005272304040394423,0.0002622561647823737,-1.4372150755568787e-07,0.00030102967655641524,0.00017018226945459254,1.8863790685747193,0.5860908390939646,5
915,1.2855692828723486e-06,0.0004143408151115169,1.716783110672762e-07,0.020363122373298386,0.4342392565977349,1236,1.969556287225454e-08,2.8268561500835622e-08,1.1482604623198046e-08,6.744876445976354e-08,2.834394640311363e-08,0.12687215884135197,0.18209651829767687,0.07396705781478706,0.4344821426884409,0.18258212235774304,39.55078125,6.060842895389831,8.644747205849755e-05,0.00080137392553511,0.0001559216001486856,5.762335601958996e-05,0.0006443302005666617,0.00010043564604509639,5.099429111110753e-06,0.00049401095654309,0.00011569052111753013,-6.105275587582112e-06,0.000485658320065528,0.0002222190041010166,-2.212627365066601e-07,0.00025755058986927994,0.0001245721632519213,1.9444838712599155,0.5584289343630273,5
916,-1.6957065790032855e-07,0.0004148311537971188,1.7208488616064886e-07,0.02817550807967312,0.1355083562523025,1254,1.3897971257759037e-08,2.6938225218132883e-08,9.748920836345585e-09,7.848236095046615e-08,2.8518888658744875e-08,0.08819272586369546,0.17094261226011181,0.061863986249553506,0.4980276053295077,0.18097307029713158,39.55078125,6.026558822437582,-8.859823359480697e-06,0.0005271176406967489,6.670356086488034e-05,7.50052005243328e-06,0.000628763026569547,9.489580833166891e-05,-1.2344413837881234e-05,0.0004927151467816552,0.00011514436459958668,9.734965146291316e-06,0.0005120560130602353,0.0002470829545142059,-1.110435550730539e-07,0.00025757677879505907,0.00012459742987499638,1.950410672033296,0.4912757388013467,5
917,-5.0140292424928625e-09,0.0006716147273575833,4.51066342003601e-07,-0.0334138056950431,0.39681372518191527,1030,1.7396827870917946e-07,9.396839212298085e-08,1.6648338879024468e-08,6.413966040447246e-08,6.896179152183316e-08,0.4165044709066159,0.22497351662916934,0.03985845941416589,0.15355934725061593,0.16510420579943294,41.50390625,5.520078960124319,-8.804400423710786e-06,0.001693327437930971,0.0006881844790840049,-0.00011114221744503743,0.0011687069130111448,0.00033077482584447347,-3.282791987752105e-05,0.0005973533433230763,0.0001696487186346997,2.232069712850982e-05,0.0005189812710784636,0.0002541890664019902,-4.3137196196378164e-08,0.0003674446231385801,0.00025355920841056066,1.7503233915485827,0.6636563869878717,5
918,-6.317619532056109e-07,0.0005884745041309877,3.4630224201221184e-07,-0.058210818284352005,1.3984355893628813,1207,1.0493312437955847e-07,5.40916370500816e-08,1.4228185390180788e-08,7.250251897527437e-08,6.21717689006629e-08,0.34077247010397027,0.17566369893694483,0.04620632340052249,0.23545341498263106,0.20190409257593142,42.96875,5.891421981374904,-2.8124966498860843e-05,0.0013532643582337034,0.00043970770488149737,-7.792227511523425e-05,0.0008753993764202508,0.00018537502780706356,-8.216574640860794e-06,0.0005980816684248965,0.00016958259805304517,-1.6181386053109943e-06,0.0005360740142857097,0.0002707100450693746,-2.8839226951637207e-07,0.00036452843781552784,0.0002495506403448082,1.7441421056058772,0.6191461347703779,5
